id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
607536,Mid-Century Modern East Austin- 2 Rooms in a house,2546033,Adam,,78723,30.30308,-97.67689,Private room,152,2,143,2022-11-10,1.12,1,341,8,
609427,Studio on funky S 3rd St. near SOCO,10615,Simon,,78704,30.24492,-97.76119,Entire home/apt,110,30,60,2023-02-02,0.47,1,161,5,
609618,Clean Room & Own Bath in 50's home,2989106,Janet,,78722,30.29991,-97.71398,Private room,70,2,28,2019-12-09,0.22,1,0,0,
620532,French Place Studio,806961,Jim,,78722,30.29087,-97.71979,Entire home/apt,60,30,22,2023-02-09,0.17,1,235,3,
622495,The Blue Dahlia--close to Downtown!,12409,Flip,,78705,30.28714,-97.75258,Entire home/apt,127,30,34,2022-08-18,0.27,2,241,3,
628034,Charming Vintage Craftsman - East Downtown,2436512,Crystal,,78702,30.27191,-97.71989,Entire home/apt,229,1,641,2023-03-02,5.00,6,243,78,
632659,Central/East Maple Guest House,3147504,Michelle,,78722,30.28273,-97.71702,Entire home/apt,292,2,413,2023-03-03,3.29,1,89,49,
637480,NA Bright Cozy Gem,3179679,Jaz,,78703,30.27808,-97.75098,Entire home/apt,190,3,11,2019-10-14,0.15,1,0,0,
642674,"Thistle Hill Studio, DrippingSprings",2033896,Leslie,,78737,30.22072,-98.00722,Entire home/apt,125,29,52,2022-05-31,0.46,1,238,1,
644051,"Central Austin, close to everything. Monthly rates",3222157,Tracey,,78704,30.25084,-97.73897,Entire home/apt,1158,2,37,2022-06-22,0.30,1,291,2,
649833,SXSW Downtown Austin 94 Walk Score,3262147,Perry,,78701,30.27508,-97.75095,Entire home/apt,899,3,1,2013-03-13,0.01,1,365,0,
660425,The Casita on Hether St,3333277,Gisela,,78704,30.25278,-97.77303,Entire home/apt,162,2,167,2023-02-21,1.32,1,143,16,
662226,Brentwood Bungalow-Central-2 BDRMS,543367,Mary,,78757,30.33529,-97.72924,Entire home/apt,160,30,24,2022-12-17,0.19,2,330,3,
662245,2B/2B Condo in Downtown Austin,3343870,Brandon,,78703,30.26869,-97.75165,Entire home/apt,493,5,2,2014-03-13,0.02,1,0,0,
664013,Rustic Hill Country Cottage-Multiple Nights,265070,Lata,,78733,30.34998,-97.85608,Private room,82,2,187,2022-10-30,1.51,2,170,10,
666423,Zilker Neighborhood Bungalow SXSW,2350380,Nessa,,78704,30.24831,-97.77864,Entire home/apt,482,2,16,2022-10-24,0.15,3,362,2,
666768,Detached Studio.shared bath/kitchen,2350380,Nessa,,78704,30.24747,-97.77826,Private room,100,2,8,2022-04-23,0.08,3,362,1,
668239,Cheerful Bungalow Close to Downtown Available SXSW,3382193,Ayann & Sebastian,,78704,30.24389,-97.76607,Entire home/apt,467,3,116,2022-03-27,0.95,1,0,1,
668301,A Place To Stay In Austin,2885190,John & Carol,,78704,30.24706,-97.75664,Entire home/apt,436,3,170,2022-10-23,1.34,1,43,13,
669469,Historical Loft with Capitol View!,3389824,Raquel + Jacob,,78701,30.27089,-97.74113,Entire home/apt,821,1,350,2020-05-24,2.73,2,0,0,
676107,Private Upstairs Oasis!,3434065,Leia & Keri,,78748,30.15374,-97.80159,Private room,66,1,253,2020-03-13,2.21,2,0,0,
676959,Cozy/ Private Rm in S. Austin!,3434065,Leia & Keri,,78748,30.15391,-97.80261,Private room,49,1,417,2020-02-16,3.56,2,1,0,
685361,5 Star Gorgeous and Spacious Downtown Austin 4BR,3495665,Laura,,78703,30.2803,-97.75612,Entire home/apt,1350,2,37,2022-10-09,0.30,1,354,6,
685451,CampEZ-1 in SxS Austin TX,1568741,Jim O',,78745,30.21038,-97.76873,Entire home/apt,20,2,37,2023-02-20,0.30,17,362,6,
686463,SXSW + MidCentury home with pool + Ebike,2157243,Sean,,78704,30.25505,-97.77267,Entire home/apt,1000,2,12,2018-03-19,0.09,8,364,0,
687675,Comfy 3/2 Home on UT shuttle,3509782,Meaghan,,78731,30.3513,-97.76011,Entire home/apt,275,2,67,2020-02-28,0.55,1,0,0,
692220,My Treehouse Home in South Austin,3539325,Garret,,78704,30.23537,-97.75171,Entire home/apt,65,30,64,2022-09-30,0.50,2,76,1,
693890,"Beautiful duplex, perfect for SXSW!",3547591,Alana,,78704,30.24313,-97.74225,Entire home/apt,545,2,0,,,1,0,0,
698373,Entire Home in South Austin,3579720,Ryan,,78704,30.25689,-97.74658,Private room,250,3,0,,,2,0,0,
699018,"Urban Oasis! Near Downtown, Great for Work at Home",3584580,Katherine,,78731,30.31268,-97.75381,Entire home/apt,153,3,59,2022-07-06,0.47,3,141,6,
699485,1 rm in house - 10 mi from SXSW!!,3587826,David,,78745,30.19411,-97.78186,Entire home/apt,400,1,0,,,1,0,0,
701159,Boutique Condo in Historic Clarksville- near SXSW,2697403,Sabrina,,78703,30.28065,-97.75971,Entire home/apt,225,2,9,2018-04-06,0.07,1,0,0,
701300,Charming garden home for F1 weekend,3598921,David,,78759,30.37102,-97.74446,Entire home/apt,1250,2,0,,,1,0,0,
701392,Central ATX Private Paradise - 3BR/2BA close to DT,2207307,Elizabeth & Mike,,78705,30.2991,-97.74167,Entire home/apt,228,2,142,2020-03-11,1.16,1,0,0,
702474,"South Central Apartment, Formula 1",3605974,Courtney,,78704,30.2307,-97.76556,Private room,300,1,0,,,1,0,0,
702825,"MOD CASA: PRIVATE, HOMEY LOCAL-LIVING/ 78704",3608356,Larry,,78704,30.23573,-97.76233,Entire home/apt,320,3,242,2023-03-02,1.96,1,309,33,
704589,"Waterfront 1-bed, 2 mi. to Downtown",3619116,Amy,,78741,30.24618,-97.72823,Entire home/apt,276,2,44,2022-10-24,0.35,1,363,6,
705858,Walk to South Congress from Your Retreat with Heated Pool,3626574,Bill,,78704,30.24654,-97.74713,Entire home/apt,268,1,821,2023-03-01,6.51,4,235,84,
710276,SXSW SPECIAL - Lovely 2BD HOME,1208231,Nadia,,78704,30.24187,-97.77914,Entire home/apt,233,5,5,2016-03-07,0.05,1,0,0,
711149,Big Hollow,3659932,Ken,,78734,30.39968,-97.91422,Entire home/apt,1100,1,0,,,1,365,0,
714922,Treetop Guesthouse Monthly Rental * $89 nightly,3295530,Susan,,78704,30.24103,-97.76325,Entire home/apt,89,30,90,2022-10-28,0.71,1,127,3,
716119,Secluded Decompression Oasis,3600437,Jake,,78754,30.33652,-97.65128,Entire home/apt,149,1,265,2022-02-27,2.09,1,0,0,
719298,Hip EastAustin Downtown House,2989155,Louis,,78702,30.26715,-97.72527,Entire home/apt,850,4,0,,,1,0,0,
720315,Waterfront Condo on Lady Bird Lake,393905,David,,78741,30.24538,-97.72945,Entire home/apt,200,2,125,2023-01-27,1.04,1,168,19,
720369,3BD Row Home in Heart of City,3718168,Caren,,78723,30.29409,-97.704,Entire home/apt,244,2,82,2022-08-06,0.67,1,142,3,
723950,"Well-stocked home, GIGABIT net, 1 Gbps up/down!",3742380,Paola,,78702,30.25267,-97.72465,Entire home/apt,180,5,92,2023-03-10,0.76,1,308,10,
726770,Peaceful East Austin Private Room & Bath 30 Days+,1345415,Melissa,,78722,30.30148,-97.71339,Private room,70,30,21,2022-10-22,0.17,1,177,3,
727593,Luxery Lakefront House w/City Views,3769789,Chris,,78746,30.29727,-97.7892,Entire home/apt,5343,360,7,2015-03-19,0.06,2,364,0,
728728,Fab F1/ACL with international FLAIR,3781862,Victoria,,78744,30.19554,-97.69451,Private room,33,30,51,2022-10-07,0.42,1,365,1,
729271,"Modern, Sunny Condo off South 1st",3787052,Carol,,78704,30.238,-97.76486,Entire home/apt,700,4,8,2018-03-13,0.07,1,0,0,
731024,"Fabulous  House, walk downtown!",1735494,Steph And Joey,,78702,30.25275,-97.72917,Entire home/apt,500,3,32,2023-02-28,0.25,2,318,16,
733203,"Bold, Historic Manor in the Heart of Town",3820555,Justin&Becca,,78702,30.27221,-97.72846,Entire home/apt,657,2,287,2023-02-28,2.27,3,334,16,
735592,Casita de Piscina,263280,Cristen,,78737,30.22242,-97.91042,Entire home/apt,229,2,21,2023-02-26,2.35,1,328,21,
735659,4 BR 3.5 BA Home in Golf Community,3837842,Catherine,,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,,1,0,0,
735775,2000 s.f. house for sxsw!,3005855,Tami,,78745,30.18722,-97.78813,Entire home/apt,375,3,0,,,1,0,0,
736279,2 Miles From The Domain & Whole Foods!,3842544,Laura,,78759,30.41276,-97.72443,Private room,70,30,19,2023-03-10,0.16,1,207,3,
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,Robert,,78751,30.31197,-97.72955,Entire home/apt,807,3,133,2023-03-07,1.09,2,112,29,
746317,Walk to Zilker Park. Amazing Location! 1 Gigabit,1840480,Scott & Sally,,78704,30.25909,-97.77017,Entire home/apt,296,4,81,2023-03-03,0.66,12,229,10,
747499,Charming Cottage Close to Downtown,3924382,Phillip,,78703,30.28026,-97.75703,Entire home/apt,395,3,105,2022-10-24,0.84,1,177,3,
750935,"3BR/2BA Dwntwn House, AVOID TRAFFIC",3948329,James,,78702,30.2702,-97.72862,Entire home/apt,800,2,38,2022-10-24,0.31,1,172,7,
751847,"Large Dining, Open Floor Plan by AustinGetaways",487072,Greg & Amanda,,78757,30.36084,-97.72593,Entire home/apt,314,45,139,2023-03-12,1.30,12,258,9,
760036,Luxury urban loft downtown Austin,4005799,Gabe,,78701,30.26836,-97.74724,Entire home/apt,200,14,5,2022-12-01,0.19,2,287,2,
761955,Gorgeous Modern Home in Zilker,11762795,Mandi,,78704,30.24852,-97.78277,Entire home/apt,1000,3,7,2017-03-13,0.06,1,365,0,
762400,"Large Downtown Area Home, Sleeps 10",1795217,Stan,,78703,30.27805,-97.75752,Entire home/apt,685,2,147,2021-12-22,1.21,1,212,0,
763084,SXSW Central Austin Home,4022974,Mary K.,,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,0.01,1,365,0,
765117,"F1 FANS  S. Austin, 6 mi to capital",4033615,Karen,,78745,30.21366,-97.81559,Private room,106,1,0,,,1,0,0,
765450,The Coffey Grounds: Cedar Cabin in the City,4035868,Carolyn,,78756,30.32255,-97.73869,Entire home/apt,315,1,147,2023-02-19,2.03,1,159,12,
771437,S. Austin Home,4070275,Daniel,,78745,30.22437,-97.78495,Private room,100,1,7,2017-10-22,0.08,1,0,0,
775192,Private Bedroom/Bathroom SE Austin,2438977,David,,78741,30.23746,-97.7099,Private room,265,1,2,2013-03-18,0.02,1,0,0,
776649,Huge house 15mins walk to Downtown,1101753,John & Tina,,78704,30.24369,-97.74169,Entire home/apt,3000,2,59,2019-08-04,0.48,1,0,0,
785963,Bouldin Cottage,4143759,Katy & Rick,,78704,30.24784,-97.76318,Entire home/apt,465,2,97,2022-12-19,0.88,1,312,15,
789994,"Private room in 3 BR condo Austin, TX",4162906,"Edward ""Jack""",,78752,30.32713,-97.68127,Private room,125,1,0,,,1,0,0,
799135,2br condo great S. Austin location!,2227467,Agnies,,78704,30.2359,-97.76422,Entire home/apt,199,90,3,2016-02-28,0.02,1,179,0,
801521,Fantastic SOCO Studio,4218754,Jana,,78704,30.23457,-97.7615,Entire home/apt,93,2,195,2023-02-12,1.58,1,295,33,
811086,UNIQUE Downtown/ Prime Location/CLEAN,419707,Julia,,78701,30.27485,-97.7486,Entire home/apt,260,1,7,2019-04-28,0.12,3,0,0,
813709,Cozy Bright Hyde Park Guest House,578211,Pete,,78751,30.30263,-97.7293,Entire home/apt,184,20,59,2023-03-01,0.48,10,289,6,
814908,"The Austin Oasis, Best Group Travel Spot in Austin",2762526,Moya,,78704,30.2545,-97.77458,Entire home/apt,1153,3,71,2023-03-08,0.57,6,189,9,
825940,Quiet central Austin room with bath,3922483,Max,,78704,30.2402,-97.77623,Private room,105,3,48,2023-02-18,0.39,1,59,10,
826750,"Wow-5 BRs, Deck,Grill, Firepit, Near Lakes, Domain",3584580,Katherine,,78726,30.44262,-97.82678,Entire home/apt,260,3,51,2022-10-23,0.61,3,100,6,
839470,"Cute, cozy room in Barton Hills",889533,Sandra,,78704,30.24565,-97.77877,Private room,60,1,0,,,1,0,0,
846780,deco chic 2/1 cottage - zilker/sola,4421865,Tina,,78704,30.25222,-97.7704,Entire home/apt,190,3,216,2023-03-01,1.75,1,214,25,
850518,Prime east-side location,3354999,Mollie,,78702,30.26379,-97.72015,Entire home/apt,191,2,107,2023-02-27,0.88,2,6,8,
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,Abigail,,78701,30.26986,-97.7485,Entire home/apt,130,30,9,2021-10-26,0.08,1,320,0,
867806,Beautiful Allandale Flat,245617,Peter,,78756,30.33229,-97.74462,Entire home/apt,99,30,5,2022-11-30,0.05,2,328,1,
870943,"Paramount Oaks Cabin, 200 yr Live Oak/Nature/Hike!",2791060,Neal,,78704,30.24997,-97.77983,Entire home/apt,223,4,18,2023-02-26,0.18,1,39,11,
878464,SXSW Haven: Bungalow in the Heart of East Austin,4160337,Amenity,,78702,30.27787,-97.71919,Entire home/apt,500,2,3,2019-03-14,0.02,1,0,0,
879070,Harmony House (1 room w/ 2 beds) Central Austin,582827,Troy,,78731,30.32095,-97.75126,Private room,98,30,167,2020-03-08,1.37,2,177,0,
883802,"Urban Homestead, 5 minutes to downtown",880571,Angel,,78702,30.27188,-97.72466,Private room,131,2,394,2023-02-25,3.21,5,56,48,
883970,Mod Apt-SOCO/Travis Hts-dog & elec car friendly,4681431,Susan,,78704,30.24563,-97.7484,Entire home/apt,172,2,29,2023-02-15,0.32,1,305,12,
890163,Modern Crash Pad on Holly St.,4725234,Roman,,78702,30.25233,-97.72403,Entire home/apt,129,2,279,2023-03-10,2.74,3,65,56,
890680,Lovely 3/2 House in Barton Hills,3757314,Kathy,,78704,30.25259,-97.78249,Entire home/apt,750,2,4,2017-05-21,0.03,1,365,0,
892124,Modern S. Austin Garage Apartment,4740421,Dan & Erin,,78704,30.24759,-97.77108,Entire home/apt,160,2,192,2022-10-23,1.57,1,134,16,
893630,Gorgeous Garden St. House! Close to Downtown,4753546,Paprika,,78702,30.25264,-97.72013,Entire home/apt,236,3,80,2023-03-06,0.93,3,111,27,
894743,Tucked Away SoCo Treehouse - 78704,3539325,Garret,,78704,30.23419,-97.75288,Entire home/apt,55,30,52,2022-11-19,0.43,2,282,1,
895352,East Austin House SXSW,3701946,Kristin,,78702,30.28209,-97.70628,Entire home/apt,600,3,6,2018-03-14,0.05,1,0,0,
895403,The Little House on the Hill,4770686,Adam,,78724,30.26813,-97.61886,Entire home/apt,82,2,243,2023-02-19,1.97,1,46,3,
900420,SXSW House Rental- East Central,4808690,Leigh,,78723,30.2917,-97.70521,Entire home/apt,775,5,0,,,1,0,0,
904354,Rare Wild West-style compound nr DT,1772568,David,,78702,30.25878,-97.7233,Entire home/apt,1421,2,246,2023-01-15,2.02,2,333,20,
910250,"""5 minutes from everything Austin..."" -Super comfy",4882441,Valentina,,78704,30.26227,-97.76355,Entire home/apt,159,3,76,2023-03-15,0.63,2,289,23,
915150,Eastside Zenpalace,4912454,Ishrat,,78702,30.26582,-97.71609,Entire home/apt,300,2,11,2019-09-09,0.09,2,75,0,
916900,2br E Austin home in heart of SXSW!,1752578,Kerstin,,78702,30.25526,-97.73167,Entire home/apt,425,3,2,2013-03-18,0.02,1,0,0,
917823,Beautiful mid-century modern home in Wooten park,4918228,Kevin,,78757,30.3614,-97.71967,Entire home/apt,73,2,149,2022-09-07,2.92,1,0,21,
917932,The Railyard Oasis Located Downtown,4929310,Ryan,,78701,30.26584,-97.73999,Entire home/apt,705,1,276,2023-02-05,2.25,27,311,20,
917990,Bouldin Cottage walk to Downtown,531267,Shelley,,78704,30.25455,-97.75679,Entire home/apt,120,30,5,2022-09-19,0.04,3,317,1,
918204,Heart of Austin /Mins from SOCO/ZILKER/Downtown,4094761,Laura,,78704,30.23656,-97.77935,Entire home/apt,194,2,363,2023-03-05,3.31,2,342,42,
918617,"New Resort Style Pool, Gym, Wifi !",4933902,Lauren & Andrew,,78753,30.39562,-97.66868,Private room,164,1,0,,,1,0,0,
923894,Newly Remodeled 3BR Bungalow-5 min from Downtown!,3178090,Michael,,78702,30.25419,-97.70856,Entire home/apt,450,3,6,2016-03-23,0.05,1,0,0,
925943,SXSW Housing!,4981882,Jim,,78753,30.37784,-97.68606,Entire home/apt,400,1,0,,,1,0,0,
925980,Luxury Hill Country Condo Awaits...,3175045,Ryan,,78749,30.22547,-97.86482,Private room,5021,3,2,2016-08-30,0.02,1,0,0,
929579,SXSW CLOSE TO DOWNTOWN!!!,5004628,Lauren,,78703,30.27617,-97.76189,Entire home/apt,800,5,0,,,1,0,0,
931667,Quiet and Convenient for SXSW,3084105,Terry,,78704,30.24605,-97.74351,Entire home/apt,300,2,6,2015-03-22,0.05,1,0,0,
932231,Central Austin Luxury Guest House,1335409,Eric,,78703,30.27887,-97.75649,Entire home/apt,289,7,63,2023-02-28,0.52,2,336,5,
933868,Entire House in Travis Heights Oasis,1977547,Katherine,,78704,30.24285,-97.7388,Entire home/apt,301,30,8,2023-02-04,0.07,1,291,1,
934471,Big bright room in Old West Austin/Clarksville,5041228,Andrea,,78701,30.27438,-97.74925,Private room,148,2,3,2017-03-13,0.02,1,0,0,
935855,Relaxing Modern Farmhouse in Bouldin,5047533,Amanda,,78704,30.24889,-97.76185,Entire home/apt,325,2,6,2022-06-19,0.05,1,0,4,
936349,"Near Apple, Dell, ebay w/breakfast",2121044,J,,78729,30.45601,-97.7552,Private room,130,2,41,2017-09-04,0.34,1,319,0,
937157,"East Travis Heights 3/2.5 with King, W/D, Garage",5059228,Haley And Raul,,78741,30.24509,-97.73328,Entire home/apt,363,30,99,2023-03-10,0.81,4,334,5,
939240,"Modern Studio Cottage, Monthly Rental",336136,Michael,,78751,30.32034,-97.72185,Entire home/apt,165,90,54,2020-03-28,0.44,1,0,0,
942734,Clarksville Guest House - Downtown,3536176,David,,78703,30.27889,-97.76001,Entire home/apt,1000,1,7,2019-03-14,0.06,1,365,0,
942843,Enjoy SXSW and ACL in quiet comfort,5099514,Puru,,78753,30.38216,-97.67033,Entire home/apt,225,3,1,2013-07-31,0.01,1,358,0,
942883,Sanitized UT Downtown  Condo Parking w/VIEWS,1343838,Guadalupe,,78705,30.29738,-97.73494,Entire home/apt,99,30,196,2022-11-20,1.70,1,137,7,
944957,Central Austin 3-story Mansion - Treehouse feel,175317,Carl,,78746,30.28004,-97.79968,Entire home/apt,565,2,17,2023-03-08,0.15,4,0,9,
946813,Upper East Side SXSW Retreat,5130794,Rob,,78723,30.31371,-97.69227,Entire home/apt,399,5,0,,,1,0,0,
947412,South Austin Charmer 10mins dwntwn,4437388,Stacey,,78745,30.20196,-97.79572,Entire home/apt,198,2,55,2023-02-26,0.50,3,20,15,
947423,East DT Austin home for SXSW!!,5134988,Ben,,78702,30.25977,-97.69713,Private room,250,3,0,,,1,0,0,
949922,"Vintage Airstream in East Austin, Texas",5152543,Marcella,,78723,30.29757,-97.68266,Entire home/apt,86,1,1099,2023-02-26,8.98,2,331,93,
951272,Downtown Austin Texas Condo,1648173,Kristen,,78701,30.27986,-97.74536,Entire home/apt,128,1,989,2023-03-02,8.10,1,3,92,
953071,Bright E 6th St Downtown Loft,5173278,Luis,,78702,30.25981,-97.7185,Entire home/apt,114,1,78,2020-02-28,0.64,1,0,0,
954116,Tiny House- Best central location!,5181843,Amy,,78704,30.2441,-97.73885,Entire home/apt,204,2,238,2022-10-24,1.95,1,254,13,
955612,Downtown SXSW Retreat Spacious Private Backyard,5192335,Belinda,,78741,30.218309,-97.726532,Entire home/apt,241,2,158,2023-03-15,1.42,2,343,15,
956708,Apartment in the trees/ Hyde Park,5176737,Erika,,78751,30.30958,-97.72947,Entire home/apt,75,60,12,2022-08-19,0.10,1,230,1,
957282,Greenbelt Haven,5202192,Michele,,78704,30.25923,-97.78026,Entire home/apt,1571,3,14,2022-11-26,0.29,1,45,3,
957405,Entire 2nd Floor of Home for 4 ppl,5206723,Jeannette,,78746,30.3209,-97.83023,Private room,350,1,0,,,1,0,0,
959270,Gorgeous Guest House in Zilker,5220633,Esteban,,78704,30.25575,-97.76767,Entire home/apt,95,1,286,2023-03-01,2.35,1,56,92,
959630,"Modern, Spacious Zilker apartment",5215945,John And Melissa,,78704,30.25473,-97.76774,Entire home/apt,246,5,169,2022-11-09,1.40,1,253,6,
960315,Beautiful 5 room hardwood home!,4717260,Tony,,78752,30.32398,-97.7161,Entire home/apt,377,2,209,2023-02-26,1.73,1,244,22,
960376,Sunny Room in Central East Austin,4845892,Willard,,78702,30.27298,-97.71074,Private room,49,2,9,2016-10-09,0.11,1,0,0,
961883,Historical Loft with Capitol View!!,3389824,Raquel + Jacob,,78701,30.26977,-97.74297,Entire home/apt,750,1,414,2021-11-28,3.46,2,180,0,
967451,Clean Barton Springs Condo Rental,5278146,Melanie,,78704,30.26269,-97.77509,Entire home/apt,131,2,24,2023-03-06,0.20,1,60,22,
968817,CampEZ-8 in SxSAustin TX,1568741,Jim O',,78745,30.20901,-97.76891,Entire home/apt,20,2,26,2022-11-01,0.21,17,363,5,
968844,HOT E Downtown House*Walk 2 Rainey+Lady Bird Lake*,5289039,Christina,,78702,30.254005,-97.726784,Entire home/apt,226,3,101,2023-02-26,0.92,1,78,47,
968883,The Forest Retreat,169512,Charlotte,,78704,30.24467,-97.73792,Entire home/apt,178,3,34,2022-06-18,0.33,3,91,2,
974793,Magical Treehouse - Centrally Located,997756,Christina,,78704,30.25659,-97.75431,Entire home/apt,1000,7,10,2022-11-29,0.41,1,344,6,
977492,Private Studio in Modern Crash Pad,4725234,Roman,,78702,30.25344,-97.72421,Entire home/apt,110,2,584,2023-03-06,4.79,3,66,71,
977906,Hyde Park Treehouse Apartment,5350399,Chris,,78705,30.2989,-97.73169,Private room,115,3,9,2022-10-17,0.19,2,361,5,
978089,Private Bedroom for SXSW,5352009,Daniel,,78722,30.28573,-97.72013,Private room,200,1,1,2013-03-12,0.01,1,0,0,
979637,Retreat with a pool between the Domain & Downtown,5362055,L,,78757,30.35897,-97.74041,Entire home/apt,330,3,4,2023-02-26,0.79,1,339,4,
980785,SXSW Hi-Rise Apartment!!!!,4255546,Matt,,78705,30.28408,-97.74417,Private room,350,1,0,,,1,0,0,
985426,East Austin Private Bedroom with Shared Bathroom,1726785,Sid,,78702,30.27498,-97.704,Private room,44,30,27,2022-10-29,0.22,4,124,2,
996332,Carbon Neutral Oasis in Austin,5473957,Susanna,,78704,30.25084,-97.75562,Private room,96,2,200,2020-03-09,1.82,1,1,0,
999823,Fantastic Apartment - Right in the Heart of SoCo,6386445,Nan,,78704,30.24689,-97.75171,Entire home/apt,198,3,345,2023-02-26,3.23,3,30,41,
1001303,Mid-Century Modern Revivalist Cottage,5467931,Jennifer,,78757,30.33664,-97.72655,Entire home/apt,363,2,81,2022-11-28,0.98,1,5,7,
1001673,The Cozy Blue Room N. Lamar,5509090,Ben,,78758,30.35706,-97.70871,Private room,86,2,28,2022-12-04,0.26,1,87,3,
1024597,Blue Room Downtown Mansion,5641001,Blair,,78701,30.27245,-97.74884,Private room,149,3,89,2020-03-10,0.73,1,0,0,
1034604,Central | Private Pool | 5 bed/4 bath house.,5694515,Suzanne,,78704,30.26228,-97.77892,Entire home/apt,1321,2,20,2022-06-19,0.31,1,61,3,
1059128,"Spacious 3/2 House, 10min to Dwntwn",422589,John,,78752,30.32983,-97.68575,Entire home/apt,242,2,195,2022-10-24,1.69,1,161,16,
1109489,Immaculate suite 10 minutes to downtown Austin,6090278,Tim,,78723,30.30474,-97.69467,Private room,307,1,208,2022-10-24,1.74,2,365,1,
1126920,Welcoming Austin Home with Tons of Outdoor Space,6182474,Ashley,,78704,30.24554,-97.75536,Entire home/apt,426,3,287,2023-03-05,2.47,2,321,45,
